,datetime,temperature,weathercode,borough,weather_id
0,2025-01-01 00:00:00,45.6,63,Manhattan,1
1,2025-01-01 01:00:00,46.8,53,Manhattan,2
2,2025-01-01 02:00:00,47.6,3,Manhattan,3
3,2025-01-01 03:00:00,48.0,3,Manhattan,4
4,2025-01-01 04:00:00,48.0,3,Manhattan,5
5,2025-01-01 05:00:00,47.0,3,Manhattan,6
6,2025-01-01 06:00:00,46.5,1,Manhattan,7
7,2025-01-01 07:00:00,43.9,1,Manhattan,8
8,2025-01-01 08:00:00,41.6,0,Manhattan,9
9,2025-01-01 09:00:00,44.6,0,Manhattan,10
10,2025-01-01 10:00:00,46.4,0,Manhattan,11
11,2025-01-01 11:00:00,48.8,0,Manhattan,12
12,2025-01-01 12:00:00,50.6,1,Manhattan,13
13,2025-01-01 13:00:00,51.7,2,Manhattan,14
14,2025-01-01 14:00:00,51.2,3,Manhattan,15
15,2025-01-01 15:00:00,47.1,3,Manhattan,16
16,2025-01-01 16:00:00,43.7,2,Manhattan,17
17,2025-01-01 17:00:00,42.2,51,Manhattan,18
18,2025-01-01 18:00:00,41.2,51,Manhattan,19
19,2025-01-01 19:00:00,40.6,0,Manhattan,20
20,2025-01-01 20:00:00,40.2,0,Manhattan,21
21,2025-01-01 21:00:00,41.1,0,Manhattan,22
22,2025-01-01 22:00:00,40.0,0,Manhattan,23
23,2025-01-01 23:00:00,38.8,0,Manhattan,24
24,2025-01-02 00:00:00,38.1,0,Manhattan,25
25,2025-01-02 01:00:00,37.5,0,Manhattan,26
26,2025-01-02 02:00:00,36.7,0,Manhattan,27
27,2025-01-02 03:00:00,35.9,0,Manhattan,28
28,2025-01-02 04:00:00,35.3,0,Manhattan,29
29,2025-01-02 05:00:00,35.1,1,Manhattan,30
30,2025-01-02 06:00:00,34.5,0,Manhattan,31
31,2025-01-02 07:00:00,33.5,0,Manhattan,32
32,2025-01-02 08:00:00,32.9,0,Manhattan,33
33,2025-01-02 09:00:00,35.7,0,Manhattan,34
34,2025-01-02 10:00:00,37.4,0,Manhattan,35
35,2025-01-02 11:00:00,39.2,0,Manhattan,36
36,2025-01-02 12:00:00,40.5,0,Manhattan,37
37,2025-01-02 13:00:00,41.0,2,Manhattan,38
38,2025-01-02 14:00:00,41.5,2,Manhattan,39
39,2025-01-02 15:00:00,41.6,2,Manhattan,40
40,2025-01-02 16:00:00,40.3,3,Manhattan,41
41,2025-01-02 17:00:00,38.3,3,Manhattan,42
42,2025-01-02 18:00:00,36.0,1,Manhattan,43
43,2025-01-02 19:00:00,35.2,2,Manhattan,44
44,2025-01-02 20:00:00,34.5,1,Manhattan,45
45,2025-01-02 21:00:00,35.0,2,Manhattan,46
46,2025-01-02 22:00:00,34.4,2,Manhattan,47
47,2025-01-02 23:00:00,33.3,1,Manhattan,48
48,2025-01-03 00:00:00,32.5,0,Manhattan,49
49,2025-01-03 01:00:00,31.7,0,Manhattan,50
50,2025-01-03 02:00:00,30.9,0,Manhattan,51
51,2025-01-03 03:00:00,30.5,0,Manhattan,52
52,2025-01-03 04:00:00,30.2,0,Manhattan,53
53,2025-01-03 05:00:00,29.8,0,Manhattan,54
54,2025-01-03 06:00:00,29.5,0,Manhattan,55
55,2025-01-03 07:00:00,29.2,0,Manhattan,56
56,2025-01-03 08:00:00,28.9,0,Manhattan,57
57,2025-01-03 09:00:00,31.2,0,Manhattan,58
58,2025-01-03 10:00:00,33.0,0,Manhattan,59
59,2025-01-03 11:00:00,34.4,0,Manhattan,60
60,2025-01-03 12:00:00,36.0,1,Manhattan,61
61,2025-01-03 13:00:00,36.4,2,Manhattan,62
62,2025-01-03 14:00:00,37.4,2,Manhattan,63
63,2025-01-03 15:00:00,37.6,1,Manhattan,64
64,2025-01-03 16:00:00,37.8,3,Manhattan,65
65,2025-01-03 17:00:00,37.4,3,Manhattan,66
66,2025-01-03 18:00:00,36.0,3,Manhattan,67
67,2025-01-03 19:00:00,34.7,3,Manhattan,68
68,2025-01-03 20:00:00,33.4,3,Manhattan,69
69,2025-01-03 21:00:00,30.7,1,Manhattan,70
70,2025-01-03 22:00:00,30.0,3,Manhattan,71
71,2025-01-03 23:00:00,29.6,0,Manhattan,72
72,2025-01-04 00:00:00,29.3,0,Manhattan,73
73,2025-01-04 01:00:00,28.9,0,Manhattan,74
74,2025-01-04 02:00:00,28.9,0,Manhattan,75
75,2025-01-04 03:00:00,28.5,3,Manhattan,76
76,2025-01-04 04:00:00,29.1,3,Manhattan,77
77,2025-01-04 05:00:00,29.7,2,Manhattan,78
78,2025-01-04 06:00:00,28.8,2,Manhattan,79
79,2025-01-04 07:00:00,28.0,0,Manhattan,80
80,2025-01-04 08:00:00,27.7,0,Manhattan,81
81,2025-01-04 09:00:00,29.3,1,Manhattan,82
82,2025-01-04 10:00:00,30.7,2,Manhattan,83
83,2025-01-04 11:00:00,31.5,2,Manhattan,84
84,2025-01-04 12:00:00,31.8,3,Manhattan,85
85,2025-01-04 13:00:00,31.2,3,Manhattan,86
86,2025-01-04 14:00:00,31.5,2,Manhattan,87
87,2025-01-04 15:00:00,31.5,1,Manhattan,88
88,2025-01-04 16:00:00,31.1,3,Manhattan,89
89,2025-01-04 17:00:00,30.0,2,Manhattan,90
90,2025-01-04 18:00:00,29.0,3,Manhattan,91
91,2025-01-04 19:00:00,28.9,2,Manhattan,92
92,2025-01-04 20:00:00,28.5,1,Manhattan,93
93,2025-01-04 21:00:00,28.8,0,Manhattan,94
94,2025-01-04 22:00:00,28.1,0,Manhattan,95
95,2025-01-04 23:00:00,27.8,0,Manhattan,96
96,2025-01-05 00:00:00,27.0,1,Manhattan,97
97,2025-01-05 01:00:00,26.5,1,Manhattan,98
98,2025-01-05 02:00:00,26.1,1,Manhattan,99
99,2025-01-05 03:00:00,25.8,0,Manhattan,100
100,2025-01-05 04:00:00,25.8,0,Manhattan,101
101,2025-01-05 05:00:00,25.7,0,Manhattan,102
102,2025-01-05 06:00:00,25.9,0,Manhattan,103
103,2025-01-05 07:00:00,26.2,1,Manhattan,104
104,2025-01-05 08:00:00,26.2,3,Manhattan,105
105,2025-01-05 09:00:00,26.8,2,Manhattan,106
106,2025-01-05 10:00:00,28.0,3,Manhattan,107
107,2025-01-05 11:00:00,29.4,3,Manhattan,108
108,2025-01-05 12:00:00,30.6,3,Manhattan,109
109,2025-01-05 13:00:00,31.2,3,Manhattan,110
110,2025-01-05 14:00:00,31.6,2,Manhattan,111
111,2025-01-05 15:00:00,32.5,0,Manhattan,112
112,2025-01-05 16:00:00,32.0,0,Manhattan,113
113,2025-01-05 17:00:00,30.6,1,Manhattan,114
114,2025-01-05 18:00:00,28.9,0,Manhattan,115
115,2025-01-05 19:00:00,28.4,2,Manhattan,116
116,2025-01-05 20:00:00,28.2,2,Manhattan,117
117,2025-01-05 21:00:00,28.5,3,Manhattan,118
118,2025-01-05 22:00:00,28.1,3,Manhattan,119
119,2025-01-05 23:00:00,28.0,3,Manhattan,120
120,2025-01-06 00:00:00,27.7,3,Manhattan,121
121,2025-01-06 01:00:00,27.4,3,Manhattan,122
122,2025-01-06 02:00:00,27.5,3,Manhattan,123
123,2025-01-06 03:00:00,27.7,3,Manhattan,124
124,2025-01-06 04:00:00,27.7,3,Manhattan,125
125,2025-01-06 05:00:00,27.8,3,Manhattan,126
126,2025-01-06 06:00:00,28.1,3,Manhattan,127
127,2025-01-06 07:00:00,28.3,3,Manhattan,128
128,2025-01-06 08:00:00,28.3,3,Manhattan,129
129,2025-01-06 09:00:00,28.3,71,Manhattan,130
130,2025-01-06 10:00:00,28.5,71,Manhattan,131
131,2025-01-06 11:00:00,28.9,71,Manhattan,132
132,2025-01-06 12:00:00,28.9,73,Manhattan,133
133,2025-01-06 13:00:00,28.9,73,Manhattan,134
134,2025-01-06 14:00:00,28.9,73,Manhattan,135
135,2025-01-06 15:00:00,28.9,71,Manhattan,136
136,2025-01-06 16:00:00,29.2,3,Manhattan,137
137,2025-01-06 17:00:00,29.3,3,Manhattan,138
138,2025-01-06 18:00:00,29.1,3,Manhattan,139
139,2025-01-06 19:00:00,27.9,3,Manhattan,140
140,2025-01-06 20:00:00,26.5,3,Manhattan,141
141,2025-01-06 21:00:00,25.3,3,Manhattan,142
142,2025-01-06 22:00:00,25.2,3,Manhattan,143
143,2025-01-06 23:00:00,23.7,3,Manhattan,144
144,2025-01-07 00:00:00,21.4,3,Manhattan,145
145,2025-01-07 01:00:00,19.1,3,Manhattan,146
146,2025-01-07 02:00:00,17.5,3,Manhattan,147
147,2025-01-07 03:00:00,16.6,3,Manhattan,148
148,2025-01-07 04:00:00,16.7,2,Manhattan,149
149,2025-01-07 05:00:00,17.7,2,Manhattan,150
150,2025-01-07 06:00:00,18.8,1,Manhattan,151
151,2025-01-07 07:00:00,19.0,3,Manhattan,152
152,2025-01-07 08:00:00,19.9,1,Manhattan,153
153,2025-01-07 09:00:00,21.2,0,Manhattan,154
154,2025-01-07 10:00:00,22.4,3,Manhattan,155
155,2025-01-07 11:00:00,22.9,3,Manhattan,156
156,2025-01-07 12:00:00,24.4,3,Manhattan,157
157,2025-01-07 13:00:00,26.0,3,Manhattan,158
158,2025-01-07 14:00:00,26.1,3,Manhattan,159
159,2025-01-07 15:00:00,26.9,3,Manhattan,160
160,2025-01-07 16:00:00,26.5,3,Manhattan,161
161,2025-01-07 17:00:00,26.3,3,Manhattan,162
162,2025-01-07 18:00:00,25.8,2,Manhattan,163
163,2025-01-07 19:00:00,25.9,3,Manhattan,164
164,2025-01-07 20:00:00,25.6,2,Manhattan,165
165,2025-01-07 21:00:00,26.7,1,Manhattan,166
166,2025-01-07 22:00:00,26.1,3,Manhattan,167
167,2025-01-07 23:00:00,26.1,3,Manhattan,168
168,2025-01-08 00:00:00,26.1,3,Manhattan,169
169,2025-01-08 01:00:00,25.6,3,Manhattan,170
170,2025-01-08 02:00:00,25.4,1,Manhattan,171
171,2025-01-08 03:00:00,25.1,2,Manhattan,172
172,2025-01-08 04:00:00,24.4,2,Manhattan,173
173,2025-01-08 05:00:00,24.2,3,Manhattan,174
174,2025-01-08 06:00:00,24.3,3,Manhattan,175
175,2025-01-08 07:00:00,24.2,3,Manhattan,176
176,2025-01-08 08:00:00,23.5,1,Manhattan,177
177,2025-01-08 09:00:00,24.4,0,Manhattan,178
178,2025-01-08 10:00:00,25.3,0,Manhattan,179
179,2025-01-08 11:00:00,26.3,2,Manhattan,180
180,2025-01-08 12:00:00,26.9,3,Manhattan,181
181,2025-01-08 13:00:00,27.2,1,Manhattan,182
182,2025-01-08 14:00:00,27.7,2,Manhattan,183
183,2025-01-08 15:00:00,27.3,1,Manhattan,184
184,2025-01-08 16:00:00,26.1,1,Manhattan,185
185,2025-01-08 17:00:00,24.1,1,Manhattan,186
186,2025-01-08 18:00:00,21.9,0,Manhattan,187
187,2025-01-08 19:00:00,20.8,1,Manhattan,188
188,2025-01-08 20:00:00,20.1,1,Manhattan,189
189,2025-01-08 21:00:00,22.1,2,Manhattan,190
190,2025-01-08 22:00:00,21.7,2,Manhattan,191
191,2025-01-08 23:00:00,21.1,1,Manhattan,192
192,2025-01-09 00:00:00,20.6,2,Manhattan,193
193,2025-01-09 01:00:00,20.2,2,Manhattan,194
194,2025-01-09 02:00:00,20.8,3,Manhattan,195
195,2025-01-09 03:00:00,21.2,3,Manhattan,196
196,2025-01-09 04:00:00,21.6,2,Manhattan,197
197,2025-01-09 05:00:00,21.6,3,Manhattan,198
198,2025-01-09 06:00:00,21.6,3,Manhattan,199
199,2025-01-09 07:00:00,21.6,1,Manhattan,200
200,2025-01-09 08:00:00,21.6,1,Manhattan,201
201,2025-01-09 09:00:00,23.6,1,Manhattan,202
202,2025-01-09 10:00:00,24.5,1,Manhattan,203
203,2025-01-09 11:00:00,25.3,3,Manhattan,204
204,2025-01-09 12:00:00,26.5,1,Manhattan,205
205,2025-01-09 13:00:00,28.2,0,Manhattan,206
206,2025-01-09 14:00:00,28.8,1,Manhattan,207
207,2025-01-09 15:00:00,28.9,1,Manhattan,208
208,2025-01-09 16:00:00,27.8,2,Manhattan,209
209,2025-01-09 17:00:00,26.8,2,Manhattan,210
210,2025-01-09 18:00:00,25.2,2,Manhattan,211
211,2025-01-09 19:00:00,25.6,3,Manhattan,212
212,2025-01-09 20:00:00,25.2,3,Manhattan,213
213,2025-01-09 21:00:00,27.9,1,Manhattan,214
214,2025-01-09 22:00:00,28.2,1,Manhattan,215
215,2025-01-09 23:00:00,28.4,0,Manhattan,216
216,2025-01-10 00:00:00,27.9,0,Manhattan,217
217,2025-01-10 01:00:00,27.3,1,Manhattan,218
218,2025-01-10 02:00:00,26.8,1,Manhattan,219
219,2025-01-10 03:00:00,26.3,1,Manhattan,220
220,2025-01-10 04:00:00,26.2,1,Manhattan,221
221,2025-01-10 05:00:00,26.0,0,Manhattan,222
222,2025-01-10 06:00:00,25.8,0,Manhattan,223
223,2025-01-10 07:00:00,25.8,1,Manhattan,224
224,2025-01-10 08:00:00,25.4,0,Manhattan,225
225,2025-01-10 09:00:00,27.5,3,Manhattan,226
226,2025-01-10 10:00:00,29.5,3,Manhattan,227
227,2025-01-10 11:00:00,31.3,2,Manhattan,228
228,2025-01-10 12:00:00,34.2,0,Manhattan,229
229,2025-01-10 13:00:00,36.5,0,Manhattan,230
230,2025-01-10 14:00:00,37.7,2,Manhattan,231
231,2025-01-10 15:00:00,37.9,3,Manhattan,232
232,2025-01-10 16:00:00,37.4,3,Manhattan,233
233,2025-01-10 17:00:00,35.5,3,Manhattan,234
234,2025-01-10 18:00:00,33.3,3,Manhattan,235
235,2025-01-10 19:00:00,32.1,3,Manhattan,236
236,2025-01-10 20:00:00,30.7,3,Manhattan,237
237,2025-01-10 21:00:00,32.4,3,Manhattan,238
238,2025-01-10 22:00:00,31.5,3,Manhattan,239
239,2025-01-10 23:00:00,31.5,3,Manhattan,240
240,2025-01-11 00:00:00,30.9,3,Manhattan,241
241,2025-01-11 01:00:00,30.7,3,Manhattan,242
242,2025-01-11 02:00:00,30.8,3,Manhattan,243
243,2025-01-11 03:00:00,29.9,73,Manhattan,244
244,2025-01-11 04:00:00,29.4,71,Manhattan,245
245,2025-01-11 05:00:00,28.8,71,Manhattan,246
246,2025-01-11 06:00:00,27.3,73,Manhattan,247
247,2025-01-11 07:00:00,27.0,73,Manhattan,248
248,2025-01-11 08:00:00,27.0,71,Manhattan,249
249,2025-01-11 09:00:00,27.4,3,Manhattan,250
250,2025-01-11 10:00:00,28.1,3,Manhattan,251
251,2025-01-11 11:00:00,29.7,3,Manhattan,252
252,2025-01-11 12:00:00,31.1,3,Manhattan,253
253,2025-01-11 13:00:00,31.9,3,Manhattan,254
254,2025-01-11 14:00:00,32.2,3,Manhattan,255
255,2025-01-11 15:00:00,32.6,3,Manhattan,256
256,2025-01-11 16:00:00,32.6,3,Manhattan,257
257,2025-01-11 17:00:00,32.5,3,Manhattan,258
258,2025-01-11 18:00:00,31.4,3,Manhattan,259
259,2025-01-11 19:00:00,29.9,1,Manhattan,260
260,2025-01-11 20:00:00,28.8,0,Manhattan,261
261,2025-01-11 21:00:00,29.4,0,Manhattan,262
262,2025-01-11 22:00:00,29.0,0,Manhattan,263
263,2025-01-11 23:00:00,28.9,0,Manhattan,264
264,2025-01-12 00:00:00,29.3,0,Manhattan,265
265,2025-01-12 01:00:00,29.2,2,Manhattan,266
266,2025-01-12 02:00:00,29.9,3,Manhattan,267
267,2025-01-12 03:00:00,30.6,3,Manhattan,268
268,2025-01-12 04:00:00,30.9,1,Manhattan,269
269,2025-01-12 05:00:00,30.4,0,Manhattan,270
270,2025-01-12 06:00:00,29.8,0,Manhattan,271
271,2025-01-12 07:00:00,29.5,0,Manhattan,272
272,2025-01-12 08:00:00,29.1,0,Manhattan,273
273,2025-01-12 09:00:00,30.4,0,Manhattan,274
274,2025-01-12 10:00:00,33.6,0,Manhattan,275
275,2025-01-12 11:00:00,36.0,0,Manhattan,276
276,2025-01-12 12:00:00,37.9,0,Manhattan,277
277,2025-01-12 13:00:00,39.7,3,Manhattan,278
278,2025-01-12 14:00:00,40.3,3,Manhattan,279
279,2025-01-12 15:00:00,40.2,2,Manhattan,280
280,2025-01-12 16:00:00,39.5,0,Manhattan,281
281,2025-01-12 17:00:00,37.2,0,Manhattan,282
282,2025-01-12 18:00:00,33.7,0,Manhattan,283
283,2025-01-12 19:00:00,32.3,0,Manhattan,284
284,2025-01-12 20:00:00,31.4,0,Manhattan,285
285,2025-01-12 21:00:00,30.8,2,Manhattan,286
286,2025-01-12 22:00:00,29.8,0,Manhattan,287
287,2025-01-12 23:00:00,29.6,3,Manhattan,288
288,2025-01-13 00:00:00,31.5,3,Manhattan,289
289,2025-01-13 01:00:00,31.8,3,Manhattan,290
290,2025-01-13 02:00:00,32.0,2,Manhattan,291
291,2025-01-13 03:00:00,30.6,2,Manhattan,292
292,2025-01-13 04:00:00,30.3,3,Manhattan,293
293,2025-01-13 05:00:00,29.8,1,Manhattan,294
294,2025-01-13 06:00:00,29.2,0,Manhattan,295
295,2025-01-13 07:00:00,28.9,0,Manhattan,296
296,2025-01-13 08:00:00,28.6,0,Manhattan,297
297,2025-01-13 09:00:00,29.9,0,Manhattan,298
298,2025-01-13 10:00:00,32.4,2,Manhattan,299
299,2025-01-13 11:00:00,34.5,3,Manhattan,300
300,2025-01-13 12:00:00,35.4,2,Manhattan,301
301,2025-01-13 13:00:00,38.6,0,Manhattan,302
302,2025-01-13 14:00:00,41.0,0,Manhattan,303
303,2025-01-13 15:00:00,43.4,1,Manhattan,304
304,2025-01-13 16:00:00,42.9,1,Manhattan,305
305,2025-01-13 17:00:00,40.8,2,Manhattan,306
306,2025-01-13 18:00:00,38.2,0,Manhattan,307
307,2025-01-13 19:00:00,36.0,0,Manhattan,308
308,2025-01-13 20:00:00,34.2,0,Manhattan,309
309,2025-01-13 21:00:00,33.6,0,Manhattan,310
310,2025-01-13 22:00:00,33.0,0,Manhattan,311
311,2025-01-13 23:00:00,32.9,0,Manhattan,312
312,2025-01-14 00:00:00,32.5,0,Manhattan,313
313,2025-01-14 01:00:00,31.2,0,Manhattan,314
314,2025-01-14 02:00:00,30.0,0,Manhattan,315
315,2025-01-14 03:00:00,29.0,0,Manhattan,316
316,2025-01-14 04:00:00,28.1,0,Manhattan,317
317,2025-01-14 05:00:00,27.2,0,Manhattan,318
318,2025-01-14 06:00:00,26.5,0,Manhattan,319
319,2025-01-14 07:00:00,26.0,0,Manhattan,320
320,2025-01-14 08:00:00,25.4,0,Manhattan,321
321,2025-01-14 09:00:00,26.9,1,Manhattan,322
322,2025-01-14 10:00:00,28.0,0,Manhattan,323
323,2025-01-14 11:00:00,28.9,0,Manhattan,324
324,2025-01-14 12:00:00,29.1,0,Manhattan,325
325,2025-01-14 13:00:00,31.3,3,Manhattan,326
326,2025-01-14 14:00:00,31.5,3,Manhattan,327
327,2025-01-14 15:00:00,31.9,2,Manhattan,328
328,2025-01-14 16:00:00,32.5,0,Manhattan,329
329,2025-01-14 17:00:00,31.2,0,Manhattan,330
330,2025-01-14 18:00:00,29.0,1,Manhattan,331
331,2025-01-14 19:00:00,28.0,2,Manhattan,332
332,2025-01-14 20:00:00,27.4,3,Manhattan,333
333,2025-01-14 21:00:00,28.1,3,Manhattan,334
334,2025-01-14 22:00:00,27.3,3,Manhattan,335
335,2025-01-14 23:00:00,27.3,2,Manhattan,336
336,2025-01-15 00:00:00,25.8,1,Manhattan,337
337,2025-01-15 01:00:00,24.2,0,Manhattan,338
338,2025-01-15 02:00:00,23.1,0,Manhattan,339
339,2025-01-15 03:00:00,22.5,0,Manhattan,340
340,2025-01-15 04:00:00,22.2,0,Manhattan,341
341,2025-01-15 05:00:00,22.0,0,Manhattan,342
342,2025-01-15 06:00:00,22.3,1,Manhattan,343
343,2025-01-15 07:00:00,23.1,2,Manhattan,344
344,2025-01-15 08:00:00,23.8,2,Manhattan,345
345,2025-01-15 09:00:00,24.5,0,Manhattan,346
346,2025-01-15 10:00:00,26.2,1,Manhattan,347
347,2025-01-15 11:00:00,28.0,2,Manhattan,348
348,2025-01-15 12:00:00,29.0,2,Manhattan,349
349,2025-01-15 13:00:00,29.7,3,Manhattan,350
350,2025-01-15 14:00:00,29.6,1,Manhattan,351
351,2025-01-15 15:00:00,29.8,2,Manhattan,352
352,2025-01-15 16:00:00,29.4,2,Manhattan,353
353,2025-01-15 17:00:00,28.6,1,Manhattan,354
354,2025-01-15 18:00:00,27.0,0,Manhattan,355
355,2025-01-15 19:00:00,26.1,1,Manhattan,356
356,2025-01-15 20:00:00,26.3,3,Manhattan,357
357,2025-01-15 21:00:00,26.7,0,Manhattan,358
358,2025-01-15 22:00:00,26.4,0,Manhattan,359
359,2025-01-15 23:00:00,26.0,0,Manhattan,360
360,2025-01-16 00:00:00,25.5,2,Manhattan,361
361,2025-01-16 01:00:00,25.6,3,Manhattan,362
362,2025-01-16 02:00:00,26.3,3,Manhattan,363
363,2025-01-16 03:00:00,26.1,1,Manhattan,364
364,2025-01-16 04:00:00,25.6,0,Manhattan,365
365,2025-01-16 05:00:00,24.6,2,Manhattan,366
366,2025-01-16 06:00:00,23.7,3,Manhattan,367
367,2025-01-16 07:00:00,23.1,3,Manhattan,368
368,2025-01-16 08:00:00,22.2,1,Manhattan,369
369,2025-01-16 09:00:00,22.2,2,Manhattan,370
370,2025-01-16 10:00:00,23.5,1,Manhattan,371
371,2025-01-16 11:00:00,25.6,1,Manhattan,372
372,2025-01-16 12:00:00,27.7,3,Manhattan,373
373,2025-01-16 13:00:00,29.4,3,Manhattan,374
374,2025-01-16 14:00:00,30.7,3,Manhattan,375
375,2025-01-16 15:00:00,30.0,3,Manhattan,376
376,2025-01-16 16:00:00,29.7,3,Manhattan,377
377,2025-01-16 17:00:00,28.6,71,Manhattan,378
378,2025-01-16 18:00:00,27.9,71,Manhattan,379
379,2025-01-16 19:00:00,27.6,3,Manhattan,380
380,2025-01-16 20:00:00,27.7,3,Manhattan,381
381,2025-01-16 21:00:00,27.6,71,Manhattan,382
382,2025-01-16 22:00:00,27.1,71,Manhattan,383
383,2025-01-16 23:00:00,27.1,3,Manhattan,384
384,2025-01-17 00:00:00,26.7,2,Manhattan,385
385,2025-01-17 01:00:00,26.0,1,Manhattan,386
386,2025-01-17 02:00:00,25.7,0,Manhattan,387
387,2025-01-17 03:00:00,25.0,0,Manhattan,388
388,2025-01-17 04:00:00,24.6,0,Manhattan,389
389,2025-01-17 05:00:00,24.2,0,Manhattan,390
390,2025-01-17 06:00:00,24.1,0,Manhattan,391
391,2025-01-17 07:00:00,24.5,0,Manhattan,392
392,2025-01-17 08:00:00,24.6,0,Manhattan,393
393,2025-01-17 09:00:00,24.9,0,Manhattan,394
394,2025-01-17 10:00:00,28.2,0,Manhattan,395
395,2025-01-17 11:00:00,31.8,0,Manhattan,396
396,2025-01-17 12:00:00,35.1,0,Manhattan,397
397,2025-01-17 13:00:00,37.7,0,Manhattan,398
398,2025-01-17 14:00:00,40.1,3,Manhattan,399
399,2025-01-17 15:00:00,40.6,3,Manhattan,400
400,2025-01-17 16:00:00,40.6,3,Manhattan,401
401,2025-01-17 17:00:00,39.0,3,Manhattan,402
402,2025-01-17 18:00:00,36.4,1,Manhattan,403
403,2025-01-17 19:00:00,34.6,0,Manhattan,404
404,2025-01-17 20:00:00,33.7,1,Manhattan,405
405,2025-01-17 21:00:00,33.5,0,Manhattan,406
406,2025-01-17 22:00:00,33.0,0,Manhattan,407
407,2025-01-17 23:00:00,31.8,0,Manhattan,408
408,2025-01-18 00:00:00,31.6,0,Manhattan,409
409,2025-01-18 01:00:00,31.2,3,Manhattan,410
410,2025-01-18 02:00:00,30.6,3,Manhattan,411
411,2025-01-18 03:00:00,30.6,3,Manhattan,412
412,2025-01-18 04:00:00,30.6,1,Manhattan,413
413,2025-01-18 05:00:00,31.0,3,Manhattan,414
414,2025-01-18 06:00:00,31.6,3,Manhattan,415
415,2025-01-18 07:00:00,32.5,3,Manhattan,416
416,2025-01-18 08:00:00,33.3,3,Manhattan,417
417,2025-01-18 09:00:00,35.8,3,Manhattan,418
418,2025-01-18 10:00:00,38.1,3,Manhattan,419
419,2025-01-18 11:00:00,41.3,3,Manhattan,420
420,2025-01-18 12:00:00,42.8,3,Manhattan,421
421,2025-01-18 13:00:00,43.6,3,Manhattan,422
422,2025-01-18 14:00:00,43.2,51,Manhattan,423
423,2025-01-18 15:00:00,42.4,53,Manhattan,424
424,2025-01-18 16:00:00,41.0,53,Manhattan,425
425,2025-01-18 17:00:00,41.0,51,Manhattan,426
426,2025-01-18 18:00:00,40.3,53,Manhattan,427
427,2025-01-18 19:00:00,39.4,3,Manhattan,428
428,2025-01-18 20:00:00,39.1,2,Manhattan,429
429,2025-01-18 21:00:00,40.1,1,Manhattan,430
430,2025-01-18 22:00:00,38.8,3,Manhattan,431
431,2025-01-18 23:00:00,37.3,1,Manhattan,432
432,2025-01-19 00:00:00,35.9,1,Manhattan,433
433,2025-01-19 01:00:00,34.7,0,Manhattan,434
434,2025-01-19 02:00:00,33.8,0,Manhattan,435
435,2025-01-19 03:00:00,33.2,0,Manhattan,436
436,2025-01-19 04:00:00,33.3,0,Manhattan,437
437,2025-01-19 05:00:00,33.3,0,Manhattan,438
438,2025-01-19 06:00:00,32.8,0,Manhattan,439
439,2025-01-19 07:00:00,32.3,1,Manhattan,440
440,2025-01-19 08:00:00,31.5,2,Manhattan,441
441,2025-01-19 09:00:00,35.1,3,Manhattan,442
442,2025-01-19 10:00:00,36.0,3,Manhattan,443
443,2025-01-19 11:00:00,36.6,3,Manhattan,444
444,2025-01-19 12:00:00,36.2,51,Manhattan,445
445,2025-01-19 13:00:00,35.7,51,Manhattan,446
446,2025-01-19 14:00:00,35.4,51,Manhattan,447
447,2025-01-19 15:00:00,34.6,73,Manhattan,448
448,2025-01-19 16:00:00,33.8,73,Manhattan,449
449,2025-01-19 17:00:00,32.7,73,Manhattan,450
450,2025-01-19 18:00:00,31.9,73,Manhattan,451
451,2025-01-19 19:00:00,30.3,73,Manhattan,452
452,2025-01-19 20:00:00,29.0,75,Manhattan,453
453,2025-01-19 21:00:00,29.6,75,Manhattan,454
454,2025-01-19 22:00:00,28.8,73,Manhattan,455
455,2025-01-19 23:00:00,27.8,71,Manhattan,456
456,2025-01-20 00:00:00,27.0,3,Manhattan,457
457,2025-01-20 01:00:00,25.2,71,Manhattan,458
458,2025-01-20 02:00:00,22.9,71,Manhattan,459
459,2025-01-20 03:00:00,21.3,3,Manhattan,460
460,2025-01-20 04:00:00,19.5,0,Manhattan,461
461,2025-01-20 05:00:00,17.1,0,Manhattan,462
462,2025-01-20 06:00:00,15.9,0,Manhattan,463
463,2025-01-20 07:00:00,14.9,0,Manhattan,464
464,2025-01-20 08:00:00,14.1,0,Manhattan,465
465,2025-01-20 09:00:00,14.9,0,Manhattan,466
466,2025-01-20 10:00:00,15.8,0,Manhattan,467
467,2025-01-20 11:00:00,17.7,0,Manhattan,468
468,2025-01-20 12:00:00,20.5,0,Manhattan,469
469,2025-01-20 13:00:00,22.6,2,Manhattan,470
470,2025-01-20 14:00:00,23.5,2,Manhattan,471
471,2025-01-20 15:00:00,23.7,3,Manhattan,472
472,2025-01-20 16:00:00,23.1,1,Manhattan,473
473,2025-01-20 17:00:00,21.7,2,Manhattan,474
474,2025-01-20 18:00:00,19.9,3,Manhattan,475
475,2025-01-20 19:00:00,18.7,3,Manhattan,476
476,2025-01-20 20:00:00,18.1,3,Manhattan,477
477,2025-01-20 21:00:00,17.5,1,Manhattan,478
478,2025-01-20 22:00:00,15.8,0,Manhattan,479
479,2025-01-20 23:00:00,14.1,0,Manhattan,480
480,2025-01-21 00:00:00,12.6,0,Manhattan,481
481,2025-01-21 01:00:00,11.2,0,Manhattan,482
